,date,open,volume_usdt,trade_count,volume_asset,asset_coin,base_coin,avg_trade_asset,avg_trade_usdt,delta_value,delta_range
4057,2020-08-04,7.168,12822187.342766,36384.0,1791801.34,ETC,USDT,49.246958553210206,352.4128007576407,-0.004045758928571417,0.27690000000000037
4058,2020-08-03,7.1936,18281336.358554,50054.0,2523387.11,ETC,USDT,50.41329584049227,365.2322763126623,-0.0038645462633452024,0.3251999999999997
4059,2020-08-02,7.8349,37819989.425324,109042.0,5174928.7,ETC,USDT,47.45812347535812,346.83873576533813,-0.08181342454913272,1.8088999999999995
4060,2020-08-01,7.398,30673403.795451,79993.0,4005372.89,ETC,USDT,50.07154238495868,383.4510994143363,0.05879967558799683,0.6450999999999993
4061,2020-07-31,7.3461,16522302.328227,49416.0,2236198.03,ETC,USDT,45.25250991581674,334.3512693910272,0.007010522590217922,0.32420000000000027
4062,2020-07-30,7.2637,17096963.067958,45788.0,2377357.37,ETC,USDT,51.920969904778545,373.39396933602694,0.010807164392802568,0.4756
4063,2020-07-29,7.2126,23933903.7048,64308.0,3254905.33,ETC,USDT,50.61431439323257,372.17614767680533,0.00718187616116242,0.4054000000000002
4064,2020-07-28,7.118,27348847.066282,78576.0,3818696.83,ETC,USDT,48.5987684534718,348.0559848590155,0.013276201180106775,0.5806999999999993
4065,2020-07-27,6.634,36379248.25272,89014.0,5151771.0,ETC,USDT,57.875963331610755,408.69130982452197,0.07276153150437134,0.7248999999999999
4066,2020-07-26,6.7064,16426868.789232,43627.0,2454857.58,ETC,USDT,56.26922731336099,376.52987345524565,-0.010527257545031709,0.5046999999999997
4067,2020-07-25,6.2516,13780490.935555,37635.0,2114916.51,ETC,USDT,56.195469908330004,366.1615766056862,0.07279736387484802,0.48800000000000043
4068,2020-07-24,6.4419,6952302.177223,22802.0,1102864.61,ETC,USDT,48.36701210420139,304.8987885809578,-0.02904422608236701,0.23770000000000024
4069,2020-07-23,6.358,8461347.753534,26711.0,1325834.35,ETC,USDT,49.63626782973307,316.77390414188915,0.012928593897452073,0.19120000000000026
4070,2020-07-22,6.1899,7092000.422537,24544.0,1140641.3,ETC,USDT,46.47332545632334,288.95047353882825,0.026979434239648575,0.3000999999999996
4071,2020-07-21,6.0295,6734486.88234,27933.0,1100039.4,ETC,USDT,39.381355386102456,241.094292855762,0.02675180363214208,0.17879999999999985
4072,2020-07-20,6.1017,6671772.998229,31347.0,1093665.89,ETC,USDT,34.8890129836986,212.83609271155134,-0.0119311011685268,0.2019000000000002
4073,2020-07-19,6.0506,4954073.468091,23586.0,820704.5,ETC,USDT,34.79625625370983,210.0429690532943,0.008230588701946815,0.17389999999999972
4074,2020-07-18,6.029,4961434.35244,21310.0,822250.43,ETC,USDT,38.58519145940873,232.8218842064758,0.003781721678553683,0.1778000000000004
4075,2020-07-17,6.0313,5958865.220903,23198.0,986142.76,ETC,USDT,42.509818087766185,256.8697827788171,-0.0003813439888581183,0.14619999999999944
4076,2020-07-16,6.2224,9842652.045411,36797.0,1622357.97,ETC,USDT,44.08940864744408,267.48517665600457,-0.030647338647467298,0.3879999999999999
4077,2020-07-15,6.328,5283243.823271,20336.0,844699.27,ETC,USDT,41.53713955546814,259.7975916242624,-0.01676675094816696,0.17980000000000018
4078,2020-07-14,6.301,5707267.628295,24501.0,913200.65,ETC,USDT,37.27197461328109,232.94019135116932,0.0041739406443421665,0.16129999999999978
4079,2020-07-13,6.4619,8722596.705875,36550.0,1360318.72,ETC,USDT,37.21802243502052,238.64833668604652,-0.024822420650273156,0.39200000000000035
4080,2020-07-12,6.5063,6727116.191382,26430.0,1042671.42,ETC,USDT,39.45029965947787,254.52577341589105,-0.007070070547008324,0.21910000000000007
4081,2020-07-11,6.3851,6799448.728616,28983.0,1049169.15,ETC,USDT,36.19946692888934,234.60127414746577,0.018261264506428895,0.20869999999999944
4082,2020-07-10,6.6477,10362880.722611,41602.0,1616323.34,ETC,USDT,38.852058554877175,249.09573392171052,-0.039953668185989145,0.40169999999999995
4083,2020-07-09,6.6359,18942799.143808,64531.0,2873559.61,ETC,USDT,44.52990981078861,293.54572443954066,0.001461745957594237,0.4131999999999998
4084,2020-07-08,6.2199,16082904.672663,56710.0,2506010.43,ETC,USDT,44.18992117792277,283.59909491558807,0.06657663306484032,0.5244
4085,2020-07-07,6.1041,11431690.962664,43688.0,1859464.06,ETC,USDT,42.562352591100534,261.6666124030398,0.01885617863403286,0.3511999999999995
4086,2020-07-06,5.6498,10405474.671172,37906.0,1766297.26,ETC,USDT,46.59677254260539,274.5073252564766,0.08051612446458287,0.5481000000000007
4087,2020-07-05,5.6994,5232072.711552,21523.0,928926.17,ETC,USDT,43.15969753287181,243.09216705626537,-0.008702670456539262,0.20590000000000064
4088,2020-07-04,5.6477,3894932.683654,16776.0,685080.04,ETC,USDT,40.836912255603245,232.17290675095376,0.008853161463958748,0.11770000000000014
4089,2020-07-03,5.6398,5025975.890837,17947.0,886411.6,ETC,USDT,49.390516520866996,280.04546112648353,0.0015071456434624863,0.13339999999999996
4090,2020-07-02,5.7104,7599308.005072,27102.0,1340494.35,ETC,USDT,49.46108589771973,280.39657608560253,-0.012188288035864445,0.24900000000000055
4091,2020-07-01,5.7278,5364063.699871,20805.0,939549.23,ETC,USDT,45.15978034126412,257.82570054655133,-0.0031949439575404137,0.1656999999999993
4092,2020-06-30,5.8293,3443916.503991,15394.0,599062.53,ETC,USDT,38.91532610107834,223.71810471553852,-0.01730911087094509,0.1759000000000004
4093,2020-06-29,5.7511,8501817.82753,27684.0,1466128.5,ETC,USDT,52.95941699176419,307.10221888202574,0.012901879640416662,0.16739999999999977
4094,2020-06-28,5.588,4570293.047707,17621.0,800176.42,ETC,USDT,45.41038647068839,259.36627022910164,0.029187544738725844,0.2775999999999996
4095,2020-06-27,6.0445,11710040.670958,38195.0,2050691.22,ETC,USDT,53.69004372300039,306.58569632040843,-0.07535776325585239,0.7674000000000003
4096,2020-06-26,6.1541,5249160.897649,20739.0,864324.74,ETC,USDT,41.6762977964222,253.10578608655192,-0.01789051201637934,0.16969999999999974
4097,2020-06-25,6.2203,3813268.920401,15718.0,619337.72,ETC,USDT,39.40308690673113,242.60522460879247,-0.010755108274520444,0.21470000000000056
4098,2020-06-24,6.3716,8031432.227926,26866.0,1270530.83,ETC,USDT,47.291402888409145,298.94410138933966,-0.02335363174084996,0.38980000000000015
4099,2020-06-23,6.3743,4607545.1271,18141.0,723522.84,ETC,USDT,39.88329419546883,253.98517871671905,-0.00012550397690725443,0.15109999999999957
4100,2020-06-22,6.2132,5421491.315128,21062.0,856720.99,ETC,USDT,40.67614613996771,257.4062916687874,0.025960857529131635,0.2129999999999992
4101,2020-06-21,6.2632,2981353.76446,13895.0,478546.53,ETC,USDT,34.44019647355164,214.56306329327097,-0.008094903563673516,0.10289999999999999
4102,2020-06-20,6.3368,6322270.540302,21113.0,1009125.01,ETC,USDT,47.796381850044995,299.4491801402927,-0.011819845979043115,0.2102000000000004
4103,2020-06-19,6.2087,9246056.597246,34321.0,1469088.19,ETC,USDT,42.804352728650095,269.3993938768101,0.0212443828820848,0.2778999999999998
4104,2020-06-18,6.2836,4338643.071118,18328.0,699279.88,ETC,USDT,38.15363814927979,236.72212304223046,-0.011951747405945628,0.1957999999999993
4105,2020-06-17,6.2538,6024371.610726,20934.0,961451.45,ETC,USDT,45.92774672781121,287.7792877962167,0.004557229204643607,0.23470000000000013
4106,2020-06-16,6.2414,4618287.040913,17797.0,740100.18,ETC,USDT,41.5856706186436,259.498063769905,0.001810491235940704,0.1363000000000003
4107,2020-06-15,6.3165,7231195.654939,25854.0,1174833.24,ETC,USDT,45.44106289162219,279.69349636183955,-0.011889495765059757,0.3392999999999997
4108,2020-06-14,6.4937,3485255.077593,14714.0,546649.46,ETC,USDT,37.151655566127495,236.86659491593042,-0.02728798681799283,0.25370000000000026
4109,2020-06-13,6.4047,3885582.5631,14998.0,605631.0,ETC,USDT,40.380784104547274,259.07338065742096,0.013677455618530161,0.17659999999999965
4110,2020-06-12,6.2605,6282361.2797,21038.0,982601.11,ETC,USDT,46.706013404315996,298.6197014782774,0.023049277214279917,0.2884000000000002
4111,2020-06-11,6.8088,9953813.592438,36278.0,1539494.39,ETC,USDT,42.43603258172997,274.37602934114335,-0.0800140994007754,0.7872000000000003
4112,2020-06-10,6.7811,4623291.640269,17363.0,682301.33,ETC,USDT,39.29628117260842,266.2726280175661,0.0040258955036792604,0.13269999999999982
4113,2020-06-09,6.9005,4590151.79336,17077.0,674949.52,ETC,USDT,39.52389295543714,268.7914618117936,-0.017085718426200953,0.2226000000000008
4114,2020-06-08,6.8336,5521645.95697,23058.0,810045.22,ETC,USDT,35.13076676207824,239.46768830644461,0.009775228283774385,0.2010999999999994
4115,2020-06-07,6.8615,6341203.054143,28103.0,935207.74,ETC,USDT,33.27786143828061,225.64149927562895,-0.004211907017416038,0.27249999999999996
4116,2020-06-06,6.8394,5051722.632209,20956.0,737185.65,ETC,USDT,35.17778440542088,241.06330560264365,0.0033043834254466373,0.1324999999999994
4117,2020-06-05,6.9128,7770289.853196,33112.0,1128745.49,ETC,USDT,34.088713759362165,234.66688370367237,-0.010010415461173401,0.19069999999999965
4118,2020-06-04,6.9425,10527289.65774,42221.0,1520356.78,ETC,USDT,36.009492432675685,249.3377621974847,-0.003932301044292448,0.2673999999999994
4119,2020-06-03,6.9783,8626919.48462,33636.0,1247535.52,ETC,USDT,37.08929480318706,256.47875742121533,-0.005302150953670654,0.22549999999999937
4120,2020-06-02,7.2016,17996451.860845,61804.0,2544360.71,ETC,USDT,41.1682206653291,291.1858756851498,-0.031034770051099697,0.6848999999999998
4121,2020-06-01,6.9388,16463493.298668,54795.0,2338204.77,ETC,USDT,42.671863673692854,300.45612370960856,0.038291923675563604,0.39860000000000007
4122,2020-05-31,7.4937,18228795.641635,59022.0,2547679.94,ETC,USDT,43.16492053810443,308.84747452873506,-0.07404886771554772,0.8940999999999999
4123,2020-05-30,7.2278,15603811.576296,44680.0,2126573.16,ETC,USDT,47.59563921217547,349.2348159421665,0.03666399180940254,0.4803000000000006
4124,2020-05-29,6.8616,20802075.379252,47853.0,2920138.89,ETC,USDT,61.02311014983387,434.70786323223206,0.053019703859158135,0.4501999999999997
4125,2020-05-28,6.7756,9657858.851611,24607.0,1426801.78,ETC,USDT,57.9835729670419,392.48420577929045,0.012589290985300218,0.20619999999999994
4126,2020-05-27,6.7096,9917742.452712,23698.0,1471372.26,ETC,USDT,62.08845725377669,418.50546260072576,0.009851555979492011,0.16720000000000024
4127,2020-05-26,6.8054,10813868.765101,26237.0,1614681.94,ETC,USDT,61.54217097991386,412.1610231772307,-0.014312163869867972,0.29720000000000013
4128,2020-05-25,6.5752,13594081.266969,34563.0,2009118.31,ETC,USDT,58.129164424384456,393.31311711856614,0.035208054507847746,0.41169999999999973
4129,2020-05-24,6.5574,16076166.885142,36796.0,2411930.46,ETC,USDT,65.54871344711381,436.8998501234373,0.0037362369231707295,0.2986999999999993
4130,2020-05-23,6.4623,8512609.528383,20957.0,1310470.19,ETC,USDT,62.53138283151214,406.19408924860426,0.014731597109388326,0.25320000000000054
4131,2020-05-22,6.1264,11630638.168786,28597.0,1827464.75,ETC,USDT,63.90407210546561,406.7083319504144,0.054975189344476254,0.5350000000000001
4132,2020-05-21,6.4516,11647917.933913,30768.0,1870498.06,ETC,USDT,60.79361869474779,378.57247575120255,-0.05054560109120223,0.6029999999999998
4133,2020-05-20,6.6665,10040363.247696,25702.0,1538154.11,ETC,USDT,59.84569722200607,390.64521234518713,-0.03228080702017554,0.42129999999999956
4134,2020-05-19,6.7089,7938532.080506,20137.0,1195498.16,ETC,USDT,59.36823558623429,394.2261548644783,-0.005619401094069083,0.1847000000000003
4135,2020-05-18,6.6618,11760450.05361,29090.0,1743266.14,ETC,USDT,59.92664627019594,404.27810428360266,0.007535500915668341,0.3376999999999999
4136,2020-05-17,6.6884,10663573.149196,26918.0,1597018.26,ETC,USDT,59.32900884166729,396.1502767366075,-0.004619938998863694,0.2868000000000004
4137,2020-05-16,6.5026,25571271.687682,58983.0,3804691.76,ETC,USDT,64.50488717087974,433.53630177647796,0.029403623166118206,0.4225000000000003
4138,2020-05-15,6.2779,21783294.164257,52463.0,3380544.95,ETC,USDT,64.43674494405582,415.212514805806,0.0355532901129359,0.6013000000000002
4139,2020-05-14,6.2145,12752798.158265,33404.0,2040097.0,ETC,USDT,61.073434319243205,381.77458263276856,0.010201947059296754,0.28770000000000007
